"","VAR1","VAR2"
"1051",-0.0699592,0.271192
"1052",1.1621,0.180629
"1053",0.269074,0.102756
"1054",0.543783,1.13364
"1055",0.296029,0.631353
"1056",0.551076,0.835028
"1057",0.157648,0.538538
"1058",0.247288,0.172824
"1059",0.247288,0.172824
"1060",0.659491,0.14618
"1061",0.529925,0.620893
"1062",0.739734,0.826536
"1063",0.883,0.360591
"1064",0.529925,0.620893
"1065",0.438648,0.819637
"1066",0.74571,0.29278
"1067",0.276847,0.516895
"1068",-0.00972178,0.270195
"1069",0.714638,0.130789
"1070",0.421532,0.936302
"1071",0.421532,0.936302
"1072",0.650406,-0.0125245
"1073",0.650406,-0.0125245
"1074",0.21997,0.617583
"1075",0.250774,0.583786
"1076",0.488779,1.15474
"1077",0.456569,0.679871
"1078",0.0600993,0.449538
"1079",0.0600993,0.449538
"1080",0.310288,0.839258
"1081",0.823854,0.892007
"1082",0.823854,0.892007
"1083",1.1621,0.180629
"1084",0.262967,0.501704
"1085",0.1722,0.47132
"1086",0.0600993,0.449538
"1087",0.714638,0.130789
"1088",0.58572,0.584797
"1089",0.456569,0.679871
"1090",0.902484,-0.0244349
"1091",0.855409,0.280293
"1092",-0.0699592,0.271192
"1093",0.838063,0.525708
"1094",0.456569,0.679871
"1095",0.483377,0.860109
"1096",0.276679,0.262499
"1097",0.250774,0.583786
"1098",0.902484,-0.0244349
"1099",0.262967,0.501704
"1100",0.21997,0.617583
"1101",0.0377625,0.649432
"1102",0.292982,1.04867
"1103",0.550103,0.345437
"1104",0.567457,0.72957
"1105",0.519309,0.554612
"1106",0.739734,0.826536
"1107",0.696322,0.732059
"1108",0.259749,0.701944
"1109",0.337136,0.720524
"1110",0.202385,0.363947
"1111",0.519309,0.554612
"1112",0.57978,0.719531
"1113",0.238211,-0.00542968
"1114",0.0874845,0.386513
"1115",0.696322,0.732059
"1116",-0.00972178,0.270195
"1117",0.630089,0.334052
"1118",0.913186,0.776793
"1119",0.276679,0.262499
"1120",0.29324,0.250785
"1121",0.243656,0.156908
"1122",0.12123,0.711698
"1123",0.12123,0.711698
"1124",0.259749,0.701944
"1125",0.286789,0.511685
"1126",0.1722,0.47132
"1127",0.421532,0.936302
"1128",-0.105423,0.437017
"1129",0.483377,0.860109
"1130",0.111736,0.0256625
"1131",0.0827595,0.658777
"1132",0.696322,0.732059
"1133",0.85266,-0.0689191
"1134",1.01632,0.201015
"1135",0.29324,0.250785
"1136",0.565719,0.0346676
"1137",0.12123,0.711698
"1138",-0.105423,0.437017
"1139",0.838063,0.525708
"1140",0.250774,0.583786
"1141",0.276679,0.262499
"1142",0.483377,0.860109
"1143",0.630089,0.334052
"1144",0.630089,0.334052
"1145",0.3901,0.309637
"1146",0.721764,0.517985
"1147",0.809566,0.380109
"1148",0.447474,0.46809
"1149",0.94429,0.657136
"1150",0.902484,-0.0244349
"1151",-0.12659,1.02517
"1152",0.565719,0.0346676
"1153",-0.00972178,0.270195
"1154",0.250774,0.583786
"1155",0.751546,0.126304
"1156",0.401045,0.71779
"1157",0.202385,0.363947
"1158",0.0600993,0.449538
"1159",0.220097,0.478245
"1160",0.543783,1.13364
"1161",0.646679,0.709798
"1162",1.1621,0.180629
"1163",-0.00972178,0.270195
"1164",0.818477,0.317289
"1165",0.412239,0.0862455
"1166",0.284189,1.02829
"1167",0.12123,0.711698
"1168",0.474202,0.639351
"1169",0.723835,0.373205
"1170",0.00480858,0.268102
"1171",0.292982,1.04867
"1172",0.855409,0.280293
"1173",1.084,0.762125
"1174",0.551076,0.835028
"1175",0.60257,0.301382
"1176",0.696322,0.732059
"1177",0.807589,0.936485
"1178",0.721764,0.517985
"1179",0.838063,0.525708
"1180",0.564837,1.08143
"1181",-0.12659,1.02517
"1182",0.157648,0.538538
"1183",0.58572,0.584797
"1184",-0.00972178,0.270195
"1185",0.855409,0.280293
"1186",0.58572,0.584797
"1187",0.389907,0.746596
"1188",-0.0414032,0.517648
"1189",1.01632,0.201015
"1190",0.550103,0.345437
"1191",1.084,0.762125
"1192",1.13165,0.456618
"1193",0.259749,0.701944
"1194",0.567457,0.72957
"1195",0.519309,0.554612
"1196",0.00480858,0.268102
"1197",0.777494,0.532465
"1198",1.084,0.762125
"1199",0.276847,0.516895
"1200",0.220097,0.478245
"1201",1.05304,0.98726
"1202",0.688223,0.304788
"1203",0.164165,1.03411
"1204",0.269074,0.102756
"1205",0.751546,0.126304
"1206",0.3901,0.309637
"1207",0.474202,0.639351
"1208",0.551076,0.835028
"1209",0.456174,0.694351
"1210",0.389907,0.746596
"1211",0.164165,1.03411
"1212",0.12123,0.711698
"1213",0.337136,0.720524
"1214",0.296029,0.631353
"1215",0.269074,0.102756
"1216",0.0827595,0.658777
"1217",0.60257,0.301382
"1218",0.276847,0.516895
"1219",0.310288,0.839258
"1220",0.58572,0.584797
"1221",0.0874845,0.386513
"1222",1.05304,0.98726
"1223",-0.00972178,0.270195
"1224",0.12123,0.711698
"1225",0.456174,0.694351
"1226",0.855409,0.280293
"1227",0.659491,0.14618
"1228",0.650406,-0.0125245
"1229",0.0377625,0.649432
"1230",0.86724,0.5982
"1231",0.0377625,0.649432
"1232",0.447474,0.46809
"1233",0.721764,0.517985
"1234",0.187964,0.371655
"1235",0.401045,0.71779
"1236",0.883,0.360591
"1237",0.777494,0.532465
"1238",0.723835,0.373205
"1239",0.296029,0.631353
"1240",-0.105423,0.437017
"1241",0.1722,0.47132
"1242",0.913186,0.776793
"1243",0.0377625,0.649432
"1244",0.60257,0.301382
"1245",0.286789,0.511685
"1246",0.550103,0.345437
"1247",0.930402,0.505636
"1248",0.483377,0.860109
"1249",0.488779,1.15474
"1250",0.0600993,0.449538
"1251",0.564837,1.08143
"1252",0.187964,0.371655
"1253",-0.0247794,0.347491
"1254",-0.0247794,0.347491
"1255",0.259749,0.701944
"1256",0.533584,0.276363
"1257",0.529925,0.620893
"1258",0.807589,0.936485
"1259",0.960695,0.466491
"1260",0.247288,0.172824
"1261",0.60257,0.301382
"1262",0.286789,0.511685
"1263",0.401045,0.71779
"1264",0.401045,0.71779
"1265",0.292982,1.04867
"1266",0.0238077,0.473618
"1267",0.389907,0.746596
"1268",0.249106,0.104776
"1269",0.164165,1.03411
"1270",0.250774,0.583786
"1271",0.519309,0.554612
"1272",0.0827595,0.658777
"1273",0.249106,0.104776
"1274",0.216289,0.394077
"1275",0.29324,0.250785
"1276",0.220097,0.478245
"1277",0.913186,0.776793
"1278",0.519309,0.554612
"1279",0.412239,0.0862455
"1280",0.751546,0.126304
"1281",0.276847,0.516895
"1282",0.86724,0.5982
"1283",0.85266,-0.0689191
"1284",0.594516,0.155161
"1285",0.564837,1.08143
"1286",0.276679,0.262499
"1287",-0.12659,1.02517
"1288",0.247288,0.172824
"1289",0.739734,0.826536
"1290",0.438648,0.819637
"1291",0.421532,0.936302
"1292",0.187964,0.371655
"1293",-0.0699592,0.271192
"1294",0.292982,1.04867
"1295",0.243656,0.156908
"1296",0.29324,0.250785
"1297",0.529925,0.620893
"1298",0.630089,0.334052
"1299",0.250774,0.583786
"1300",1.03339,1.14819
"1301",0.818477,0.317289
"1302",0.85266,-0.0689191
"1303",0.286789,0.511685
"1304",0.543783,1.13364
"1305",0.913186,0.776793
"1306",0.809566,0.380109
"1307",0.1722,0.47132
"1308",0.284189,1.02829
"1309",0.823854,0.892007
"1310",0.86724,0.5982
"1311",0.818477,0.317289
"1312",0.353638,0.584063
"1313",0.714638,0.130789
"1314",-0.0699592,0.271192
"1315",0.296029,0.631353
"1316",0.519309,0.554612
"1317",0.21997,0.617583
"1318",0.723835,0.373205
"1319",0.358574,1.08035
"1320",0.564837,1.08143
"1321",0.3901,0.309637
"1322",0.164165,1.03411
"1323",0.751546,0.126304
"1324",0.337136,0.720524
"1325",0.249106,0.104776
"1326",0.551076,0.835028
"1327",0.902484,-0.0244349
"1328",0.259749,0.701944
"1329",0.401045,0.71779
"1330",0.259749,0.701944
"1331",-0.0414032,0.517648
"1332",0.0238077,0.473618
"1333",0.474202,0.639351
"1334",0.567457,0.72957
"1335",0.310288,0.839258
"1336",0.550103,0.345437
"1337",0.12123,0.711698
"1338",1.1621,0.180629
"1339",0.474202,0.639351
"1340",0.276847,0.516895
"1341",0.659491,0.14618
"1342",0.659491,0.14618
"1343",0.187964,0.371655
"1344",0.60257,0.301382
"1345",0.249106,0.104776
"1346",0.353638,0.584063
"1347",0.488779,1.15474
"1348",0.85266,-0.0689191
"1349",0.86724,0.5982
"1350",0.721764,0.517985
"1351",0.58572,0.584797
"1352",0.187964,0.371655
"1353",0.685942,0.618262
"1354",0.269074,0.102756
"1355",0.0827595,0.658777
"1356",0.250774,0.583786
"1357",0.564837,1.08143
"1358",0.807589,0.936485
"1359",0.74571,0.29278
"1360",0.12123,0.711698
"1361",0.86724,0.5982
"1362",0.247288,0.172824
"1363",0.397949,0.758487
"1364",0.913186,0.776793
"1365",0.310288,0.839258
"1366",0.777494,0.532465
"1367",0.202385,0.363947
"1368",0.296029,0.631353
"1369",0.714638,0.130789
"1370",0.247288,0.172824
"1371",0.292982,1.04867
"1372",0.960695,0.466491
"1373",0.823854,0.892007
"1374",0.913186,0.776793
"1375",0.249106,0.104776
"1376",0.818477,0.317289
"1377",0.250774,0.583786
"1378",0.551076,0.835028
"1379",0.594516,0.155161
"1380",0.157648,0.538538
"1381",0.107833,0.0384607
"1382",0.438648,0.819637
"1383",0.565719,0.0346676
"1384",0.488779,1.15474
"1385",1.084,0.762125
"1386",-0.0247794,0.347491
"1387",1.05304,0.98726
"1388",0.685942,0.618262
"1389",0.86724,0.5982
"1390",1.1621,0.180629
"1391",0.247288,0.172824
"1392",0.650406,-0.0125245
"1393",0.250774,0.583786
"1394",0.823854,0.892007
"1395",0.567457,0.72957
"1396",1.01632,0.201015
"1397",-0.12659,1.02517
"1398",0.630089,0.334052
"1399",0.250774,0.583786
"1400",0.412239,0.0862455
"1401",0.723835,0.373205
"1402",0.337136,0.720524
"1403",0.249106,0.104776
"1404",0.807589,0.936485
"1405",0.247288,0.172824
"1406",0.594516,0.155161
"1407",0.58572,0.584797
"1408",0.818477,0.317289
"1409",0.488779,1.15474
"1410",0.930402,0.505636
"1411",0.0238077,0.473618
"1412",0.474202,0.639351
"1413",0.74571,0.29278
"1414",0.739734,0.826536
"1415",0.739734,0.826536
"1416",0.838063,0.525708
"1417",0.456174,0.694351
"1418",-0.0247794,0.347491
"1419",0.696322,0.732059
"1420",0.630089,0.334052
"1421",0.543783,1.13364
"1422",0.353638,0.584063
"1423",-0.0414032,0.517648
"1424",1.084,0.762125
"1425",0.262967,0.501704
"1426",0.721764,0.517985
"1427",0.564837,1.08143
"1428",0.564837,1.08143
"1429",0.650406,-0.0125245
"1430",0.58572,0.584797
"1431",0.960695,0.466491
"1432",0.262967,0.501704
"1433",0.550103,0.345437
"1434",0.397949,0.758487
"1435",0.220097,0.478245
"1436",0.111736,0.0256625
"1437",0.74571,0.29278
"1438",0.12123,0.711698
"1439",0.902484,-0.0244349
"1440",0.0874845,0.386513
"1441",0.688223,0.304788
"1442",0.456174,0.694351
"1443",0.809566,0.380109
"1444",0.292982,1.04867
"1445",0.564837,1.08143
"1446",0.696322,0.732059
"1447",0.630089,0.334052
"1448",0.913186,0.776793
"1449",0.883,0.360591
"1450",0.216289,0.394077
"1451",0.187964,0.371655
"1452",-0.105423,0.437017
"1453",0.164165,1.03411
"1454",0.456569,0.679871
"1455",0.488779,1.15474
"1456",0.533584,0.276363
"1457",0.533584,0.276363
"1458",0.488779,1.15474
"1459",0.250774,0.583786
"1460",-0.12659,1.02517
"1461",0.276679,0.262499
"1462",1.0988,0.575477
"1463",0.111736,0.0256625
"1464",0.688223,0.304788
"1465",0.685942,0.618262
"1466",0.777494,0.532465
"1467",0.286789,0.511685
"1468",0.0600993,0.449538
"1469",0.164165,1.03411
"1470",0.94429,0.657136
"1471",0.650406,-0.0125245
"1472",0.777494,0.532465
"1473",0.0377625,0.649432
"1474",0.250774,0.583786
"1475",-0.12659,1.02517
"1476",0.21997,0.617583
"1477",0.474202,0.639351
"1478",0.594516,0.155161
"1479",0.247288,0.172824
"1480",0.646679,0.709798
"1481",0.1722,0.47132
"1482",0.659491,0.14618
"1483",0.353638,0.584063
"1484",0.519309,0.554612
"1485",0.358574,1.08035
"1486",0.483377,0.860109
"1487",0.883,0.360591
"1488",0.855409,0.280293
"1489",0.0600993,0.449538
"1490",0.551076,0.835028
"1491",0.284189,1.02829
"1492",0.284189,1.02829
"1493",0.688223,0.304788
"1494",0.688223,0.304788
"1495",0.164165,1.03411
"1496",-0.105423,0.437017
"1497",0.447474,0.46809
"1498",0.533584,0.276363
"1499",0.646679,0.709798
"1500",0.249106,0.104776
"1501",0.659491,0.14618
"1502",0.276847,0.516895
"1503",0.1722,0.47132
"1504",0.456569,0.679871
"1505",1.13165,0.456618
"1506",0.902484,-0.0244349
"1507",0.567457,0.72957
"1508",0.238211,-0.00542968
"1509",0.696322,0.732059
"1510",0.389907,0.746596
"1511",0.29324,0.250785
"1512",0.00480858,0.268102
"1513",1.01632,0.201015
"1514",0.220097,0.478245
"1515",0.259749,0.701944
"1516",0.519309,0.554612
"1517",0.269074,0.102756
"1518",-0.0414032,0.517648
"1519",0.187964,0.371655
"1520",0.220097,0.478245
"1521",0.456174,0.694351
"1522",0.807589,0.936485
"1523",0.202385,0.363947
"1524",0.421532,0.936302
"1525",0.3901,0.309637
"1526",0.259749,0.701944
"1527",0.0238077,0.473618
"1528",0.85266,-0.0689191
"1529",1.084,0.762125
"1530",0.456569,0.679871
"1531",0.247288,0.172824
"1532",0.111736,0.0256625
"1533",0.696322,0.732059
"1534",0.00480858,0.268102
"1535",-0.0699592,0.271192
"1536",0.389907,0.746596
"1537",0.0874845,0.386513
"1538",0.353638,0.584063
"1539",0.913186,0.776793
"1540",1.01632,0.201015
"1541",-0.0699592,0.271192
"1542",0.913186,0.776793
"1543",0.276679,0.262499
"1544",0.659491,0.14618
"1545",0.838063,0.525708
"1546",0.818477,0.317289
"1547",0.86724,0.5982
"1548",1.05304,0.98726
"1549",0.688223,0.304788
"1550",0.243656,0.156908
"1551",0.807589,0.936485
"1552",0.0827595,0.658777
"1553",0.3901,0.309637
"1554",0.1722,0.47132
"1555",0.519309,0.554612
"1556",0.216289,0.394077
"1557",0.0874845,0.386513
"1558",0.0874845,0.386513
"1559",0.483377,0.860109
"1560",0.21997,0.617583
"1561",0.777494,0.532465
"1562",0.913186,0.776793
"1563",0.543783,1.13364
"1564",0.00480858,0.268102
"1565",0.809566,0.380109
"1566",0.389907,0.746596
"1567",0.543783,1.13364
"1568",-0.12659,1.02517
"1569",0.565719,0.0346676
"1570",-0.00972178,0.270195
"1571",-0.00972178,0.270195
"1572",-0.00972178,0.270195
"1573",0.60257,0.301382
"1574",0.630089,0.334052
"1575",0.630089,0.334052
"1576",0.807589,0.936485
"1577",0.276679,0.262499
"1578",0.714638,0.130789
"1579",0.29324,0.250785
"1580",0.0238077,0.473618
"1581",0.21997,0.617583
"1582",0.187964,0.371655
"1583",0.1722,0.47132
"1584",0.688223,0.304788
"1585",0.533584,0.276363
"1586",0.262967,0.501704
"1587",0.358574,1.08035
"1588",0.00480858,0.268102
"1589",0.0827595,0.658777
"1590",0.630089,0.334052
"1591",0.930402,0.505636
"1592",0.296029,0.631353
"1593",0.276679,0.262499
"1594",0.483377,0.860109
"1595",0.483377,0.860109
"1596",1.1621,0.180629
"1597",1.05304,0.98726
"1598",-0.12659,1.02517
"1599",0.401045,0.71779
"1600",0.292982,1.04867
"1601",0.483377,0.860109
"1602",0.543783,1.13364
"1603",0.721764,0.517985
"1604",0.0377625,0.649432
"1605",0.474202,0.639351
"1606",0.00480858,0.268102
"1607",0.21997,0.617583
"1608",0.3901,0.309637
"1609",0.447474,0.46809
"1610",0.823854,0.892007
"1611",0.855409,0.280293
"1612",0.292982,1.04867
"1613",0.883,0.360591
"1614",0.389907,0.746596
"1615",0.247288,0.172824
"1616",0.216289,0.394077
"1617",0.358574,1.08035
"1618",1.01632,0.201015
"1619",0.243656,0.156908
"1620",0.60257,0.301382
"1621",0.543783,1.13364
"1622",0.157648,0.538538
"1623",0.57978,0.719531
"1624",0.238211,-0.00542968
"1625",0.74571,0.29278
"1626",-0.105423,0.437017
"1627",0.519309,0.554612
"1628",0.838063,0.525708
"1629",0.21997,0.617583
"1630",0.284189,1.02829
"1631",0.533584,0.276363
"1632",0.74571,0.29278
"1633",1.01632,0.201015
"1634",-0.0699592,0.271192
"1635",0.276679,0.262499
"1636",0.696322,0.732059
"1637",0.243656,0.156908
"1638",0.243656,0.156908
"1639",0.12123,0.711698
"1640",0.29324,0.250785
"1641",0.565719,0.0346676
"1642",0.630089,0.334052
"1643",0.220097,0.478245
"1644",0.474202,0.639351
"1645",0.216289,0.394077
"1646",0.855409,0.280293
"1647",0.58572,0.584797
"1648",0.685942,0.618262
"1649",0.220097,0.478245
"1650",0.551076,0.835028
"1651",-0.00972178,0.270195
"1652",0.777494,0.532465
"1653",0.296029,0.631353
"1654",0.187964,0.371655
"1655",0.807589,0.936485
"1656",0.216289,0.394077
"1657",0.3901,0.309637
"1658",0.412239,0.0862455
"1659",0.29324,0.250785
"1660",-0.00972178,0.270195
"1661",0.823854,0.892007
"1662",0.216289,0.394077
"1663",0.0827595,0.658777
"1664",0.202385,0.363947
"1665",0.250774,0.583786
"1666",0.3901,0.309637
"1667",1.084,0.762125
"1668",0.250774,0.583786
"1669",0.397949,0.758487
"1670",-0.105423,0.437017
"1671",0.902484,-0.0244349
"1672",0.0874845,0.386513
"1673",0.696322,0.732059
"1674",0.216289,0.394077
"1675",0.216289,0.394077
"1676",0.714638,0.130789
"1677",0.685942,0.618262
"1678",0.721764,0.517985
"1679",0.883,0.360591
"1680",0.550103,0.345437
"1681",0.389907,0.746596
"1682",0.0238077,0.473618
"1683",0.421532,0.936302
"1684",0.739734,0.826536
"1685",0.838063,0.525708
"1686",0.389907,0.746596
"1687",0.310288,0.839258
"1688",0.243656,0.156908
"1689",0.438648,0.819637
"1690",0.488779,1.15474
"1691",0.456569,0.679871
"1692",0.0377625,0.649432
"1693",0.543783,1.13364
"1694",0.259749,0.701944
"1695",0.259749,0.701944
"1696",0.567457,0.72957
"1697",1.1621,0.180629
"1698",-0.12659,1.02517
"1699",0.60257,0.301382
"1700",0.807589,0.936485
"1701",0.447474,0.46809
"1702",1.05304,0.98726
"1703",0.250774,0.583786
"1704",0.751546,0.126304
"1705",0.269074,0.102756
"1706",0.337136,0.720524
"1707",0.220097,0.478245
"1708",0.250774,0.583786
"1709",0.960695,0.466491
"1710",0.688223,0.304788
"1711",0.0238077,0.473618
"1712",-0.12659,1.02517
"1713",0.438648,0.819637
"1714",0.262967,0.501704
"1715",0.902484,-0.0244349
"1716",0.823854,0.892007
"1717",0.00480858,0.268102
"1718",0.483377,0.860109
"1719",-0.105423,0.437017
"1720",0.438648,0.819637
"1721",0.60257,0.301382
"1722",0.883,0.360591
"1723",0.696322,0.732059
"1724",0.202385,0.363947
"1725",0.650406,-0.0125245
"1726",0.818477,0.317289
"1727",0.550103,0.345437
"1728",0.421532,0.936302
"1729",0.421532,0.936302
"1730",0.809566,0.380109
"1731",0.284189,1.02829
"1732",0.202385,0.363947
"1733",0.1722,0.47132
"1734",0.533584,0.276363
"1735",0.296029,0.631353
"1736",-0.0699592,0.271192
"1737",0.564837,1.08143
"1738",0.930402,0.505636
"1739",0.488779,1.15474
"1740",0.488779,1.15474
"1741",0.533584,0.276363
"1742",0.296029,0.631353
"1743",0.276679,0.262499
"1744",0.94429,0.657136
"1745",0.164165,1.03411
"1746",0.247288,0.172824
"1747",0.777494,0.532465
"1748",0.483377,0.860109
"1749",0.438648,0.819637
"1750",0.12123,0.711698
"1751",0.249106,0.104776
"1752",0.529925,0.620893
"1753",0.543783,1.13364
"1754",1.084,0.762125
"1755",0.696322,0.732059
"1756",0.438648,0.819637
"1757",0.284189,1.02829
"1758",0.565719,0.0346676
"1759",-0.0414032,0.517648
"1760",0.543783,1.13364
"1761",0.543783,1.13364
"1762",0.543783,1.13364
"1763",0.900569,0.670889
"1764",0.960695,0.466491
"1765",0.3901,0.309637
"1766",0.564837,1.08143
"1767",0.646679,0.709798
"1768",0.456569,0.679871
"1769",0.401045,0.71779
"1770",0.565719,0.0346676
"1771",0.565719,0.0346676
"1772",0.86724,0.5982
"1773",0.1722,0.47132
"1774",0.1722,0.47132
"1775",0.0238077,0.473618
"1776",0.74571,0.29278
"1777",0.292982,1.04867
"1778",0.389907,0.746596
"1779",0.389907,0.746596
"1780",0.930402,0.505636
"1781",0.284189,1.02829
"1782",0.0238077,0.473618
"1783",0.723835,0.373205
"1784",0.276847,0.516895
"1785",0.284189,1.02829
"1786",0.0600993,0.449538
"1787",0.533584,0.276363
"1788",0.216289,0.394077
"1789",0.659491,0.14618
"1790",0.902484,-0.0244349
"1791",0.337136,0.720524
"1792",0.202385,0.363947
"1793",0.688223,0.304788
"1794",0.565719,0.0346676
"1795",0.412239,0.0862455
"1796",0.284189,1.02829
"1797",0.807589,0.936485
"1798",0.3901,0.309637
"1799",0.389907,0.746596
"1800",0.456174,0.694351
"1801",0.86724,0.5982
"1802",0.777494,0.532465
"1803",0.902484,-0.0244349
"1804",0.389907,0.746596
"1805",0.0238077,0.473618
"1806",0.85266,-0.0689191
"1807",0.29324,0.250785
"1808",0.723835,0.373205
"1809",0.337136,0.720524
"1810",0.164165,1.03411
"1811",0.86724,0.5982
"1812",0.913186,0.776793
"1813",1.1621,0.180629
"1814",0.567457,0.72957
"1815",0.807589,0.936485
"1816",-0.0247794,0.347491
"1817",0.0827595,0.658777
"1818",0.564837,1.08143
"1819",0.883,0.360591
"1820",0.164165,1.03411
"1821",0.0600993,0.449538
"1822",0.688223,0.304788
"1823",1.1621,0.180629
"1824",0.262967,0.501704
"1825",0.29324,0.250785
"1826",-0.0414032,0.517648
"1827",0.187964,0.371655
"1828",0.438648,0.819637
"1829",0.60257,0.301382
"1830",0.543783,1.13364
"1831",0.397949,0.758487
"1832",0.714638,0.130789
"1833",0.0377625,0.649432
"1834",0.389907,0.746596
"1835",0.358574,1.08035
"1836",0.57978,0.719531
"1837",0.855409,0.280293
"1838",0.550103,0.345437
"1839",0.447474,0.46809
"1840",0.777494,0.532465
"1841",0.310288,0.839258
"1842",0.438648,0.819637
"1843",0.21997,0.617583
"1844",0.12123,0.711698
"1845",0.529925,0.620893
"1846",0.164165,1.03411
"1847",0.157648,0.538538
"1848",0.630089,0.334052
"1849",0.438648,0.819637
"1850",0.714638,0.130789
"1851",0.529925,0.620893
"1852",0.259749,0.701944
"1853",0.685942,0.618262
"1854",1.084,0.762125
"1855",0.243656,0.156908
"1856",0.721764,0.517985
"1857",0.29324,0.250785
"1858",1.05304,0.98726
"1859",0.519309,0.554612
"1860",0.723835,0.373205
"1861",0.262967,0.501704
"1862",0.902484,-0.0244349
"1863",0.659491,0.14618
"1864",0.483377,0.860109
"1865",0.292982,1.04867
"1866",0.292982,1.04867
"1867",0.401045,0.71779
"1868",0.412239,0.0862455
"1869",0.751546,0.126304
"1870",0.739734,0.826536
"1871",0.57978,0.719531
"1872",0.630089,0.334052
"1873",1.05252,-0.155438
"1874",0.714638,0.130789
"1875",0.529925,0.620893
"1876",-0.12659,1.02517
"1877",0.269074,0.102756
"1878",-0.0699592,0.271192
"1879",0.164165,1.03411
"1880",0.21997,0.617583
"1881",0.0827595,0.658777
"1882",0.721764,0.517985
"1883",0.823854,0.892007
"1884",0.543783,1.13364
"1885",0.551076,0.835028
"1886",0.551076,0.835028
"1887",0.358574,1.08035
"1888",0.421532,0.936302
"1889",0.86724,0.5982
"1890",0.60257,0.301382
"1891",0.292982,1.04867
"1892",0.807589,0.936485
"1893",0.630089,0.334052
"1894",0.809566,0.380109
"1895",0.94429,0.657136
"1896",0.157648,0.538538
"1897",0.543783,1.13364
"1898",0.421532,0.936302
"1899",0.284189,1.02829
"1900",0.284189,1.02829
"1901",0.292982,1.04867
"1902",0.57978,0.719531
"1903",0.21997,0.617583
"1904",0.0827595,0.658777
"1905",0.823854,0.892007
"1906",0.337136,0.720524
"1907",0.688223,0.304788
"1908",0.337136,0.720524
"1909",-0.12659,1.02517
"1910",0.29324,0.250785
"1911",0.247288,0.172824
"1912",0.12123,0.711698
"1913",0.94429,0.657136
"1914",0.86724,0.5982
"1915",0.12123,0.711698
"1916",0.401045,0.71779
"1917",0.0827595,0.658777
"1918",0.310288,0.839258
"1919",0.259749,0.701944
"1920",0.401045,0.71779
"1921",0.247288,0.172824
"1922",0.714638,0.130789
"1923",1.05304,0.98726
"1924",0.401045,0.71779
"1925",-0.0414032,0.517648
"1926",0.930402,0.505636
"1927",0.739734,0.826536
"1928",0.723835,0.373205
"1929",0.721764,0.517985
"1930",1.13165,0.456618
"1931",1.13165,0.456618
"1932",0.0827595,0.658777
"1933",-0.105423,0.437017
"1934",-0.105423,0.437017
"1935",0.389907,0.746596
"1936",0.438648,0.819637
"1937",0.721764,0.517985
"1938",0.249106,0.104776
"1939",1.084,0.762125
"1940",0.94429,0.657136
"1941",1.05304,0.98726
"1942",0.292982,1.04867
"1943",0.243656,0.156908
"1944",0.216289,0.394077
"1945",0.259749,0.701944
"1946",0.685942,0.618262
"1947",0.296029,0.631353
"1948",0.564837,1.08143
"1949",0.550103,0.345437
"1950",1.01632,0.201015
"1951",0.397949,0.758487
"1952",0.286789,0.511685
"1953",0.412239,0.0862455
"1954",0.519309,0.554612
"1955",0.296029,0.631353
"1956",0.249106,0.104776
"1957",0.646679,0.709798
"1958",0.247288,0.172824
"1959",0.438648,0.819637
"1960",0.250774,0.583786
"1961",0.310288,0.839258
"1962",0.21997,0.617583
"1963",0.550103,0.345437
"1964",0.276679,0.262499
"1965",-0.105423,0.437017
"1966",0.276679,0.262499
"1967",0.447474,0.46809
"1968",0.751546,0.126304
"1969",-0.00972178,0.270195
"1970",0.564837,1.08143
"1971",-0.00972178,0.270195
"1972",-0.0414032,0.517648
"1973",0.276847,0.516895
"1974",0.3901,0.309637
"1975",0.60257,0.301382
"1976",-0.0247794,0.347491
"1977",0.286789,0.511685
"1978",0.519309,0.554612
"1979",0.249106,0.104776
"1980",0.913186,0.776793
"1981",0.630089,0.334052
"1982",0.1722,0.47132
"1983",0.310288,0.839258
"1984",0.0827595,0.658777
"1985",0.960695,0.466491
"1986",0.249106,0.104776
"1987",0.818477,0.317289
"1988",0.337136,0.720524
"1989",0.86724,0.5982
"1990",0.250774,0.583786
"1991",0.383913,-0.0253485
"1992",0.488779,1.15474
"1993",-0.0247794,0.347491
"1994",0.565719,0.0346676
"1995",1.084,0.762125
"1996",1.084,0.762125
"1997",0.262967,0.501704
"1998",0.564837,1.08143
"1999",0.0874845,0.386513
"2000",0.187964,0.371655
"2001",0.0377625,0.649432
"2002",0.1722,0.47132
"2003",0.0600993,0.449538
"2004",-0.105423,0.437017
"2005",0.1722,0.47132
"2006",0.1722,0.47132
"2007",0.269074,0.102756
"2008",0.397949,0.758487
"2009",0.807589,0.936485
"2010",1.01632,0.201015
"2011",0.838063,0.525708
"2012",0.358574,1.08035
"2013",0.447474,0.46809
"2014",0.358574,1.08035
"2015",0.838063,0.525708
"2016",0.243656,0.156908
"2017",0.0238077,0.473618
"2018",0.421532,0.936302
"2019",0.456569,0.679871
"2020",0.0600993,0.449538
"2021",0.259749,0.701944
"2022",0.0600993,0.449538
"2023",0.220097,0.478245
"2024",-0.12659,1.02517
"2025",0.202385,0.363947
"2026",0.276679,0.262499
"2027",0.543783,1.13364
"2028",0.646679,0.709798
"2029",0.565719,0.0346676
"2030",0.721764,0.517985
"2031",0.74571,0.29278
"2032",0.389907,0.746596
"2033",0.202385,0.363947
